             -1|          2 Hya|    4857-2152-1|          41375|         135916|             -1|    04857-02152
             -1|        bet Ind|    8804-1375-1|         103227|         246784|             -1|    08804-01375
             -1|        phi Cen|    7798-2848-1|          68245|         224577|             -1|    07798-02848
             -1|        tau Cnc|    1957-1674-1|          44818|          80650|             -1|    01957-01674
             -1|      iot01 Cyg|    3555-2111-1|          95656|          31673|             -1|             -1
             -1|          d Gem|    1343-2919-1|          32921|          78805|             -1|    01343-02919
             -1|         45 Peg|    1705-1602-1|         112358|         108154|             -1|    01705-01602
             -1|         39 Cnc|      1398-27-1|          42516|          80333|             -1|    01398-00027
             -1|         17 Per|    2334-1042-1|          13328|          55946|             -1|    02334-01042
             -1|         69 Vir|     6120-921-1|          65639|         157946|             -1|    06120-00921
             -1|        omi Cas|    3253-1988-1|           3504|          36620|             -1|    03253-01988
             -1|         23 Cyg|    3943-2323-1|          97870|          32085|             -1|    03943-02323
             -1|        tet PsA|    7487-1984-1|         107608|         213292|             -1|    07487-01984
             -1|    phi02 Cnc A|    1944-2323-1|             -1|             -1|             -1|             -1
             -1|        iot Peg|    2208-2471-1|         109176|          90238|             -1|             -1
             -1|      omi02 Cen|    8629-1713-1|          56250|         239146|             -1|    08629-01713
             -1|         23 Gem|     1329-646-1|          31525|          95889|             -1|    01329-00646
             -1|         21 Cet|     5270-199-1|           4257|         129019|             -1|    05270-00199
             -1|         67 Oph|     434-5198-1|          88192|         123013|             -1|    00434-05198
             -1|          1 Per|    3688-2149-1|           8704|          22690|             -1|    03688-02149
         MIRFAK|        alf Per|    3320-2808-1|          15863|          38787|             -1|    03320-02808
             -1|      psi02 Ori|     105-2801-1|          25473|         112775|             -1|    00105-02801
             -1|          2 Sco|             -1|          77840|         183896|             -1|             -1
             -1|        iot Sgr|    7942-3241-1|          98032|         229927|             -1|    07942-03241
             -1|         15 Tri|    2332-2197-1|          12086|          55687|             -1|    02332-02197
             -1|        kap Lep|    5338-1447-1|          24327|         150239|             -1|    05338-01447
             -1|         14 Ari|    1761-2536-1|          10053|          75171|             -1|    01761-02536
             -1|          n Vel|    8155-3647-1|          42624|         220284|             -1|    08155-03647
             -1|          b Pup|    7646-3591-1|          38455|         198545|             -1|    07646-03591
             -1|         75 Psc|     618-1486-1|           5204|          92250|             -1|    00618-01486
             -1|         71 Dra|    4237-2169-1|         100221|          18807|             -1|    04237-02169
             -1|         76 UMa|     4165-534-1|          61936|          15871|             -1|    04165-00534
             -1|          e Ori|    5332-1832-1|          25247|         132067|             -1|    05332-01832
             -1|         22 Psc|      590-329-1|         117683|         128427|             -1|    00590-00329
             -1|          9 UMi|     4414-517-1|          73440|           8140|             -1|             -1
             -1|          N Vel|    8592-2561-1|          46701|         237067|             -1|    08592-02561
          Ahadi|        pi. Pup|             -1|          35264|         197795|             -1|    07115-03019
             -1|        alf Ara|    8350-2600-1|          85792|         228069|             -1|    08350-02600
             -1|        tet Phe|             -1|         116737|             -1|             -1|             -1
             -1|          N Sco|    7353-3152-1|          80911|         207732|             -1|    07353-03152
             -1|         83 Tau|     681-1153-1|          21036|          93979|     519-007956|    00681-01153
             -1|          h Aqr|    5820-1291-1|         113996|         146498|             -1|             -1
             -1|        137 Tau|     728-3138-1|          27743|          94945|             -1|    00728-03138
             -1|        ups CrB|    2054-1147-1|          79757|          84281|             -1|    02054-01147
             -1|      psi01 Aur|    3384-1194-1|          30520|          41076|             -1|    03384-01194
    del Ori Aa1|      del Ori A|    4766-2445-1|             -1|             -1|             -1|             -1
             -1|          c Car|    8927-3658-1|          43783|         250374|             -1|    08927-03658
             -1|         41 Ara|             -1|          84720|         227816|             -1|             -1
             -1|          3 And|    3631-2230-1|         113919|          52649|             -1|             -1
             -1|          p Cen|    7256-1650-1|          62683|         203863|             -1|    07256-01650
             -1|         73 Oph|             -1|          88964|         123187|             -1|    00439-01445
             -1|         39 Aqr|     5809-416-1|         109624|         164923|             -1|    05809-00416
   Deneb Algedi|        del Cap|             -1|         107556|         164644|             -1|             -1
Asellus Austral|        del Cnc|    1396-2758-1|          42911|          98087|             -1|             -1
             -1|        110 Vir|     338-1145-1|          73620|         120809|             -1|    00338-01145
             -1|         64 Gem|    1918-2337-1|          36393|          79427|             -1|    01918-02337
             -1|        ksi Ari|      635-692-1|          11249|          92932|             -1|    00635-00692
             -1|        eta Pyx|    6578-2618-1|          42334|         176189|             -1|    06578-02618
             -1|        eps Del|    1096-1684-1|         101421|         106230|             -1|    01096-01684
             -1|        pi. Aqr|     560-1818-1|         110672|         127520|             -1|    00560-01818
             -1|          k Vel|    7164-4049-1|          45448|         200163|             -1|    07164-04049
             -1|         10 Tri|    1777-1481-1|          10793|          75276|             -1|    01777-01481
             -1|        sig Leo|     270-1148-1|          55434|         118804|             -1|    00270-01148
             -1|          9 Vul|    1609-2082-1|          96275|         104990|             -1|    01609-02082
             -1|        sig Pav|     9321-989-1|         102773|         254871|             -1|    09321-00989
             -1|         26 LMi|    2516-1008-1|          50857|          62009|             -1|    02516-01008
             -1|         20 Oph|     5633-777-1|          82369|         160118|             -1|    05633-00777
             -1|        psi Sco|    5616-1294-1|          79375|         141022|             -1|    05616-01294
             -1|        rho Oph|             -1|          80473|             -1|             -1|             -1
             -1|          9 Aur|             -1|          23783|          25019|             -1|    03357-02332
             -1|         86 UMa|    3851-1508-1|          67848|          28928|             -1|    03851-01508
             -1|         10 Tau|      64-1569-1|          16852|         111292|             -1|             -1
             -1|      del01 Tel|    8359-3649-1|          90830|         229092|             -1|    08359-03649
             -1|      psi06 Aur|    3398-2490-1|          32562|          41346|             -1|    03398-02490
             -1|      tau07 Eri|    6448-1371-1|          17717|         168836|             -1|    06448-01371
             -1|        sig Boo|    2021-1323-1|          71284|          83416|             -1|             -1
             -1|      eps Pyx B|    7152-2748-1|             -1|         200049|     299-054493|             -1
             -1|      phi Vir A|    4977-1458-1|             -1|             -1|     439-057448|             -1
             -1|          4 Sgr|    6841-1403-1|          88116|         186061|             -1|    06841-01403
             -1|      gam Vir A|    4949-1120-1|             -1|         138917|             -1|             -1
             -1|         85 Leo|    1438-2841-1|          56080|          99629|             -1|    01438-02841
             -1|         21 UMa|             -1|          46239|          27249|             -1|    03806-01555
             -1|       73 Oph A|     439-1445-1|             -1|             -1|             -1|             -1
             -1|          7 Leo|     827-1691-1|          47096|          98662|             -1|    00827-01691
             -1|         62 Vir|     5547-178-1|          65074|         157869|             -1|    05547-00178
             -1|        rho Gem|    2452-2167-1|          36366|          60118|             -1|    02452-02167
             -1|         77 Aqr|    6387-1383-1|         113148|         165376|             -1|             -1
             -1|      alf Mus B|             -1|             -1|             -1|             -1|    09228-02412
             -1|          D Hya|    5454-1870-1|          43067|         154622|             -1|    05454-01870
             -1|         33 Cet|      20-1166-1|           5510|         109715|             -1|    00020-01166
             -1|        pi. Leo|     829-1744-1|          49029|         118044|             -1|    00829-01744
             -1|          V Vel|    8588-1663-1|          45949|         236893|             -1|    08588-01663
             -1|          8 Lep|    5344-1536-1|          25202|         150396|             -1|    05344-01536
             -1|          3 Com|    1442-1900-1|          59352|          99973|             -1|    01442-01900
 Alula Borealis|        nu. UMa|    2520-2631-1|          55219|          62486|             -1|    02520-02631
             -1|          c Oph|     6826-368-1|          85755|         185470|             -1|    06826-00368
             -1|        omi Ari|    1223-1646-1|          12803|          93082|             -1|    01223-01646
             -1|        ups Oct|     9529-952-1|         111196|         258932|             -1|    09529-00952
             -1|         58 Per|    2888-2054-1|          21476|          39639|             -1|    02888-02054
             -1|         45 Aur|    3764-2617-1|          30247|          25681|             -1|    03764-02617
             -1|          b UMa|    4128-1827-1|          43644|          14691|             -1|    04128-01827
             -1|         11 Aqr|    5200-1718-1|         103682|         145022|             -1|    05200-01718
             -1|         63 Gem|    1359-2673-1|          36238|          79403|             -1|             -1
             -1|      pi. Cep A|    4601-3531-1|             -1|             -1|             -1|             -1
             -1|        eta Hor|    8484-1504-1|          12225|         232835|             -1|    08484-01504
             -1|      mu.01 Oct|    9461-1989-1|         102162|         257838|             -1|    09461-01989
             -1|      eta Cas B|    3663-2669-2|             -1|             -1|             -1|             -1
             -1|         31 Ori|    4753-1894-1|          25737|         132176|             -1|    04753-01894
      Cervantes|        mu. Ara|     8355-436-1|          86796|         244981|             -1|             -1
             -1|      tau Boo A|     1460-132-1|             -1|             -1|             -1|             -1
             -1|        8 Lac A|    3205-2482-1|         111546|          72509|             -1|             -1
             -1|         41 And|    2811-2324-1|           5317|          36950|             -1|    02811-02324
             -1|        ksi Aur|     3754-939-1|          27949|          25450|             -1|    03754-00939
             -1|         15 Gem|    1340-2544-1|          30757|          78395|             -1|    01340-02544
             -1|       17 Crt B|    6663-1171-1|             -1|         179967|             -1|             -1
             -1|         61 Gem|     1355-489-1|          36156|          79391|             -1|    01355-00489
             -1|        eta Sge|    1625-1053-1|          98920|         105659|             -1|    01625-01053
             -1|      tau Oph A|     5675-662-1|             -1|             -1|             -1|             -1
             -1|          Y Cen|     7295-596-1|          70969|         182618|             -1|    07295-00596
        Titawin|        ups And|    2822-2210-1|           7513|          37362|             -1|             -1
             -1|      zet02 Sco|    7876-2871-1|          82729|         227402|             -1|             -1
             -1|          d Sgr|     6304-334-1|          94820|         162413|             -1|    06304-00334
             -1|         46 Her|             -1|          82000|          84577|             -1|             -1
             -1|      zet01 Lyr|    3118-2080-1|          91971|          67321|             -1|    03118-02080
             -1|      iot02 Nor|     8718-139-1|          79153|         243368|             -1|    08718-00139
        ALPHARD|        alf Hya|    5460-1592-1|          46390|         136871|             -1|    05460-01592
             -1|      del03 CMi|     182-1866-1|          36812|         115644|             -1|    00182-01866
             -1|          k Car|    8944-3282-1|          45856|         250544|             -1|    08944-03282
             -1|         81 Aqr|    5248-1455-1|         113674|         146447|             -1|    05248-01455
             -1|        tau Cen|    8236-3158-1|          61622|         223560|             -1|    08236-03158
             -1|        kap TrA|    9260-1772-1|          77982|         253342|             -1|    09260-01772
             -1|         14 Tau|     1243-280-1|          17408|          93568|             -1|    01243-00280
             -1|          b Eri|    4745-1840-1|          22958|         131614|             -1|    04745-01840
             -1|        tet Lib|    6187-1544-1|          77853|         159563|             -1|    06187-01544
             -1|        iot Cep|    4277-1102-1|         112724|          20268|             -1|    04277-01102
             -1|      100 Her A|    2095-3224-1|          88818|          85753|             -1|             -1
             -1|      bet Mon C|    4797-1882-1|             -1|             -1|             -1|             -1
             -1|        sig CrB|             -1|          79607|          65165|             -1|             -1
             -1|        gam Hor|     8862-585-1|          12871|         248642|             -1|    08862-00585
             -1|          W Cen|     8643-763-1|          58107|             -1|             -1|    08643-00763
        PEACOCK|        alf Pav|    8785-1898-1|         100751|         246574|             -1|    08785-01898
             -1|         29 Psc|     4666-935-1|            145|         147041|             -1|    04666-00935
             -1|         26 Her|     2584-458-1|          80648|          65320|             -1|    02584-00458
             -1|         35 Psc|             -1|           1196|         109087|             -1|             -1
             -1|          g Aqr|    6389-1377-1|         112211|         165252|             -1|             -1
             -1|          4 Cap|    6340-1866-1|         100062|         189114|             -1|    06340-01866
             -1|         74 Her|    3508-1742-1|          84835|          46645|             -1|    03508-01742
             -1|         37 LMi|    2512-1144-1|          52098|          62173|             -1|    02512-01144
             -1|        eps Per|    2868-1623-1|          18532|          56840|             -1|    02868-01623
             -1|         71 Cet|    4694-1194-1|          11261|         129888|             -1|    04694-01194
             -1|        del And|    2275-1753-1|           3092|          54058|             -1|    02275-01753
             -1|        mu. Col|    7061-1617-1|          27204|         196149|             -1|    07061-01617
             -1|         41 Gem|     1344-969-1|          33715|          96363|             -1|    01344-00969
             -1|        eta Sct|    5127-7358-1|          93026|         142838|             -1|    05127-07358
             -1|          k Aqr|    5186-2125-1|         102624|         144814|             -1|    05186-02125
ARKAB POSTERIOR|      bet02 Sgr|    7943-2106-1|          95294|         229654|             -1|    07943-02106
             -1|        kap Tuc|             -1|           5896|             -1|             -1|             -1
             -1|         14 Cyg|    3143-2178-1|          96693|          48691|             -1|    03143-02178
             -1|      ups01 Eri|    6470-1242-1|          21248|         169570|             -1|             -1
             -1|        nu. Her|    2608-2411-1|          87998|          66524|             -1|    02608-02411
             -1|         27 Psc|    5256-1131-1|         118209|         147008|             -1|    05256-01131
             -1|         36 And|    1739-2318-1|           4288|          74359|             -1|    01739-02318
             -1|         30 LMi|    2514-1294-1|          51056|          62038|             -1|    02514-01294
             -1|        omi Ori|     696-1788-1|          22667|          94176|             -1|    00696-01788
             -1|        tet Sge|     1630-481-1|          99352|          88276|             -1|    01630-00481
             -1|       13 Del A|     524-2807-1|             -1|             -1|             -1|             -1
    del Ori Aa2|      del Ori B|    4766-2445-2|             -1|             -1|             -1|             -1
             -1|        psi Cnc|    1931-1928-1|          40023|          79995|             -1|             -1
             -1|        lam PsA|    6961-1626-1|         109789|         190985|             -1|             -1
             -1|          d Dra|    3913-2269-1|          90905|          31039|             -1|    03913-02269
             -1|          3 Ser|     344-1146-1|          74649|         120916|             -1|    00344-01146
             -1|          1 Aqr|     511-1136-1|         101936|         126062|             -1|    00511-01136
             -1|         53 Aur|     1892-236-1|          31737|          78571|             -1|    01892-00236
             -1|         28 Com|     888-1122-1|          62478|         100269|             -1|    00888-01122
             -1|         25 Cep|    4268-1268-1|         110103|          19991|             -1|    04268-01268
             -1|         47 Aur|    3376-1530-1|          30972|          41130|             -1|    03376-01530
        Alniyat|        sig Sco|     6798-540-1|          80112|         184336|             -1|    06798-00540
             -1|         58 Aql|     481-3392-1|          97980|         125219|             -1|    00481-03392
             -1|          b Cen|    7819-2819-1|          71865|         205839|             -1|    07819-02819
             -1|        eta CrB|             -1|          75312|          64673|             -1|             -1
             -1|        iot Hyi|     9366-741-1|          15201|         255973|             -1|    09366-00741
             -1|          X Pup|    5991-2138-1|          36685|         173973|             -1|    05991-02138
             -1|         37 Dra|    4429-2075-1|          89448|          17837|             -1|    04429-02075
             -1|         49 Cas|    4495-1881-1|           9763|           4565|             -1|    04495-01881
             -1|        ups Her|    3491-1859-1|          78592|          45865|             -1|    03491-01859
             -1|         99 Tau|    1832-2497-1|          23068|          76858|             -1|    01832-02497
             -1|         38 Com|    1450-1132-1|          63533|         100374|             -1|    01450-01132
             -1|        lam Ser|     364-1224-1|          77257|         121186|             -1|             -1
             -1|        tet Col|    7083-1772-1|          29034|         196514|             -1|    07083-01772
             -1|        kap Nor|    8715-2592-1|          79509|         243454|             -1|    08715-02592
             -1|      ksi01 CMa|    6507-2920-1|          31125|         171895|             -1|             -1
             -1|         51 Ari|     1790-948-1|          14150|          75696|             -1|             -1
             -1|          9 Aqr|    5782-1504-1|         103728|         164064|             -1|    05782-01504
             -1|        zet Crt|    6096-2032-1|          57283|         156869|             -1|    06096-02032
             -1|        sig Hya|     215-2022-1|          42402|         116988|             -1|    00215-02022
             -1|         70 Tau|    1265-1171-1|          20661|          93925|     530-008697|    01265-01171
             -1|         26 Cep|    4272-1269-1|         110817|          20075|             -1|    04272-01269
             -1|         16 Aur|    2394-2027-1|          24727|          57853|             -1|    02394-02027
             -1|         14 Gem|    1340-1614-1|          30588|          78355|             -1|    01340-01614
             -1|         63 Ori|      138-135-1|          28812|         113429|             -1|    00138-00135
             -1|        pi. Ara|    8733-2365-1|          86305|         244896|             -1|    08733-02365
             -1|        eps Vol|             -1|          39794|         250128|             -1|             -1
             -1|        del Oct|    9509-3854-1|          70638|         258698|             -1|    09509-03854
             -1|        eps TrA|    9034-3741-1|          76440|         253226|             -1|    09034-03741
             -1|         30 Cyg|    3559-2796-1|          99639|          49332|             -1|    03559-02796
             -1|         14 Oph|     383-1787-1|          81734|         121790|             -1|    00383-01787
             -1|        tau Cas|    4013-1825-1|         117301|          35763|             -1|    04013-01825
             -1|      sig Ori D|    4771-1195-1|          26551|             -1|     438-011198|    04771-01195
             -1|         53 Cas|    4041-1956-1|           9573|          12097|             -1|    04041-01956
             -1|         10 Lep|    5928-1658-1|          25853|         170506|             -1|    05928-01658
             -1|        102 Her|    1579-1852-1|          88886|          85769|             -1|    01579-01852
             -1|         82 Aqr|    5248-1392-1|         113781|         146465|             -1|    05248-01392
             -1|        ome Pav|    9070-2106-1|          93163|         254423|             -1|    09070-02106
             -1|          k Boo|    3484-1579-1|          73841|          45370|             -1|    03484-01579
             -1|      zet01 Cnc|             -1|             -1|          97645|             -1|             -1
             -1|        bet Aps|    9447-3154-1|          81852|         257424|             -1|             -1
             -1|      ksi Boo A|     1481-722-1|             -1|             -1|             -1|             -1
             -1|         17 Lib|    5583-1007-1|          73249|         158935|             -1|    05583-01007
         Lesath|        ups Sco|    7387-1249-1|          85696|         208896|             -1|             -1
             -1|      tau Oph B|     5675-662-2|             -1|         142050|             -1|             -1
             -1|        mu. Lup|             -1|          74911|         225638|             -1|    08298-04182
             -1|        kap Dor|    8515-1847-1|          22040|         233664|             -1|    08515-01847
        Ascella|        zet Sgr|    6885-2837-1|          93506|         187600|             -1|    06885-02837
             -1|          M Cen|    8274-2554-1|          67234|         241157|             -1|    08274-02554
             -1|         38 Psc|             -1|           1392|         109111|             -1|             -1
             -1|        chi Car|    8553-2883-1|          38827|         235635|             -1|    08553-02883
             -1|        nu. For|    6432-2329-1|           9677|         167532|             -1|    06432-02329
             -1|          m Cen|    8998-3189-1|          65387|         252293|             -1|    08998-03189
             -1|      del02 Aps|    9446-3516-1|          80057|         257381|             -1|    09446-03516
             -1|         92 Vir|     309-1396-1|          68092|         120185|             -1|    00309-01396
             -1|         27 Vul|     2165-436-1|         101716|          88903|             -1|    02165-00436
             -1|         40 Cet|    4682-2121-1|           5985|         129210|             -1|             -1
             -1|         23 Sgr|    6857-1414-1|          90713|         186894|             -1|    06857-01414
         Pollux|        bet Gem|    1920-2194-1|          37826|          79666|             -1|             -1
             -1|      pi.01 Dor|     9168-305-1|          30321|         249532|             -1|    09168-00305
             -1|      gam Equ A|    1108-2583-1|             -1|             -1|             -1|             -1
             -1|          J Vel|             -1|             -1|         237959|             -1|    08604-00975
             -1|      tet Phe A|     8456-500-1|             -1|         231719|             -1|             -1
             -1|          2 Per|    3291-2117-1|           8714|          22696|             -1|    03291-02117
             -1|         28 Aur|     2915-197-1|          27458|          58460|             -1|    02915-00197
             -1|        mu. Oph|     5660-589-1|          86284|         141772|             -1|    05660-00589
             -1|        ups Aqr|    6392-1443-1|         111449|         191235|             -1|             -1
             -1|        eta Pav|    9062-3615-1|          86929|         254020|             -1|    09062-03615
             -1|        tet Vol|    9198-2243-1|          42425|         256535|             -1|    09198-02243
             -1|        eta Hya|     215-2021-1|          42799|         117050|             -1|    00215-02021
             -1|        eta Gru|    8823-1609-1|         112374|         247570|             -1|    08823-01609
             -1|        pi. Tau|      680-993-1|          20732|          93935|             -1|    00680-00993
             -1|          n Pup|             -1|          36817|             -1|             -1|             -1
             -1|        108 Her|    2105-2583-1|          89925|          85956|             -1|             -1
             -1|      mu.02 Oct|             -1|         102125|         257836|             -1|             -1
             -1|        bet Scl|    8013-1357-1|         116231|         214615|             -1|    08013-01357
             -1|      alf UMi C|             -1|             -1|             -1|     897-000317|             -1
             -1|          m Leo|    1431-1368-1|          52686|          99281|             -1|    01431-01368
             -1|         55 Psc|    1193-2067-1|           3138|          74182|             -1|    01193-02067
             -1|         53 Tau|    1276-1623-1|          20171|          76548|             -1|    01276-01623
             -1|         56 Gem|    1355-1288-1|          35699|          79328|             -1|    01355-01288
             -1|          2 Cet|    5838-1288-1|            301|         147059|             -1|    05838-01288
             -1|      kap02 Vol|    9201-2148-1|          40834|         256499|             -1|    09201-02148
             -1|         12 Aur|    3358-1284-1|             -1|          40183|             -1|    03358-01284
             -1|        nu. Tel|     8783-720-1|          97421|         246271|             -1|    08783-00720
             -1|        del Sex|    4908-1773-1|          51362|         137600|             -1|    04908-01773
             -1|         13 Del|             -1|         102633|         126222|             -1|    00524-02807
             -1|        alf Cam|    4091-2094-1|          22783|          13298|             -1|    04091-02094
             -1|        gam Mon|    4795-1769-1|          29651|         133012|             -1|    04795-01769
             -1|         41 Cap|    6940-1032-1|         107128|         190559|             -1|    06940-01032
             -1|         66 Peg|    1165-1549-1|         115444|         108580|     512-138276|    01165-01549
             -1|          6 Leo|     821-2131-1|          46774|         117751|             -1|    00821-02131
             -1|        nu. Cen|    7797-2744-1|          67464|         224469|             -1|    07797-02744
             -1|         65 Vir|    4962-1233-1|          65323|         139308|             -1|    04962-01233
             -1|        chi Oct|     9531-934-1|          92824|         258799|             -1|    09531-00934
             -1|        ups Per|    3282-2271-1|           7607|          37375|             -1|             -1
             -1|         15 Vul|    2149-1880-1|          98543|          88071|             -1|    02149-01880
             -1|        ome Cas|     4310-902-1|           9009|          12038|             -1|    04310-00902
             -1|         40 Peg|    1704-1449-1|         111810|         108064|             -1|    01704-01449
             -1|         40 Sex|             -1|          52913|         137808|             -1|             -1
             -1|      pi.02 Dor|     9181-404-1|          30565|         249550|             -1|             -1
             -1|          1 Pup|    6552-3227-1|          37648|         174391|             -1|    06552-03227
             -1|         38 Cnc|    1395-2544-1|          42485|          98006|             -1|    01395-02544
             -1|         69 Peg|     2253-586-1|         115806|          91278|             -1|    02253-00586
             -1|        kap Oct|    9512-1896-1|          66753|         258674|             -1|    09512-01896
             -1|         23 Ori|     105-2800-1|          25142|         112697|             -1|             -1
             -1|        eta Ret|    8872-1983-1|          20384|         249009|             -1|             -1
             -1|         25 Peg|    1692-2205-1|         109240|          90252|             -1|    01692-02205
             -1|        ome UMa|    3011-2549-1|          53295|          43512|             -1|    03011-02549
             -1|        lam Tau|     662-1546-1|          18724|          93719|             -1|    00662-01546
             -1|       84 Cet B|    4699-1214-2|             -1|             -1|             -1|             -1
             -1|         57 Gem|    1913-2400-1|          35846|          79352|             -1|    01913-02400
             -1|        sig Aur|    2415-1779-1|          25292|          57981|             -1|    02415-01779
             -1|       24 Aqr B|     5209-253-2|             -1|             -1|             -1|             -1
             -1|          X Sgr|     6836-118-1|          87072|         185755|             -1|    06836-00118
             -1|         10 Aql|    1051-1778-1|          93179|         104303|             -1|    01051-01778
             -1|        111 Tau|    1300-2225-1|          25278|          94526|             -1|    01300-02225
             -1|         68 Cnc|     1394-755-1|          44336|          98302|             -1|    01394-00755
        Giausar|        lam Dra|    4392-1805-1|          56211|          15532|             -1|    04392-01805
             -1|       61 Cyg A|    3168-2800-1|         104214|          70919|             -1|             -1
             -1|          9 Tau|     1798-536-1|          16859|          76029|             -1|    01798-00536
        ALCYONE|        eta Tau|    1800-2202-1|          17702|          76199|             -1|    01800-02202
             -1|         36 Psc|     595-1027-1|           1319|         109100|             -1|    00595-01027
             -1|        phi UMa|    3814-1752-1|          48402|          27408|             -1|    03814-01752
             -1|          6 Lac|    3209-2260-1|         111104|          52079|             -1|    03209-02260
             -1|          1 Mon|     5352-932-1|          28321|         132714|             -1|    05352-00932
             -1|         10 Del|    1101-2785-1|         102080|         106384|             -1|    01101-02785
             -1|        pi. Ser|    2035-1749-1|          78554|          84155|             -1|    02035-01749
             -1|         65 Aqr|     5815-833-1|         112161|         165248|             -1|    05815-00833
      Helvetios|         51 Peg|    1717-2193-1|         113357|          90896|             -1|             -1
             -1|         26 Psc|      593-398-1|         117927|         128466|             -1|    00593-00398
             -1|         38 Dra|     4429-143-1|          89594|          17847|             -1|    04429-00143
             -1|         27 Hya|    5463-1514-1|          45811|         136768|             -1|    05463-01514
             -1|         37 Oph|     981-2008-1|          84177|         102646|             -1|    00981-02008
             -1|          b And|    2842-2371-1|          10340|          37867|             -1|    02842-02371
             -1|         87 Gem|    1894-3125-1|          32968|          78816|             -1|    01894-03125
             -1|      sig Sco B|     6798-542-1|             -1|             -1|     323-086168|             -1
             -1|    del03 Tau B|    1269-1246-2|             -1|             -1|             -1|             -1
             -1|         15 Mon|             -1|          31978|         114258|             -1|    00750-01880
             -1|        omi Aql|    1062-2701-1|          97675|         105338|             -1|             -1
          Matar|        eta Peg|    2736-1823-1|         112158|          90734|             -1|    02736-01823
             -1|        135 Tau|     727-1684-1|          27581|          94904|             -1|             -1
             -1|        iot Tel|    8393-1808-1|          96341|         229751|             -1|    08393-01808
             -1|      eta01 Hyi|     9143-419-1|           8751|         248455|             -1|    09143-00419
             -1|      alf Cae A|    7589-1693-1|             -1|             -1|             -1|             -1
             -1|          d Boo|    2010-1245-1|          69226|          83203|             -1|    02010-01245
             -1|         57 Hya|    6755-2084-1|          72378|         182883|             -1|    06755-02084
       DENEBOLA|        bet Leo|      870-988-1|          57632|          99809|             -1|             -1
             -1|        eta Scl|    6994-1104-1|           2210|         192545|             -1|    06994-01104
             -1|      gam Cae A|    7053-2046-1|             -1|             -1|             -1|             -1
          Bunda|        ksi Aqr|    5787-1291-1|         106786|         145537|             -1|    05787-01291
             -1|         22 Eri|    4723-1351-1|          17167|         130652|             -1|    04723-01351
             -1|         18 Cam|    3756-1654-1|          25973|          25241|             -1|             -1
      Yed Prior|        del Oph|    5037-1068-1|          79593|         141052|             -1|             -1
             -1|        zet For|    6441-1007-1|          13942|         168209|             -1|    06441-01007
             -1|        eps Aql|    1585-2531-1|          93244|         104318|             -1|    01585-02531
             -1|         15 And|    3235-1512-1|         116354|          73346|     652-116942|    03235-01512
          Chara|        bet CVn|    3020-2541-1|          61317|          44230|             -1|             -1
           Atik|        omi Per|             -1|          17448|          56673|             -1|    02359-01258
             -1|      tau03 Eri|    6438-1110-1|          14146|         168249|             -1|    06438-01110
             -1|         26 And|    2794-1709-1|           1501|          36256|             -1|             -1
             -1|         26 Lib|     6174-986-1|          74600|         159122|             -1|    06174-00986
             -1|        tet Del|    1100-1721-1|         101882|         106342|             -1|    01100-01721
             -1|        lam Ari|    1757-1964-1|           9153|          75051|             -1|    01757-01964
             -1|         54 Cas|     4319-918-1|          10031|           4588|             -1|             -1
             -1|      eta01 For|    7017-1001-1|          13040|         193916|             -1|    07017-01001
             -1|         64 Peg|    2752-2219-1|         115355|          73205|             -1|    02752-02219
             -1|          1 Sge|    1611-2044-1|          94620|          86987|             -1|    01611-02044
             -1|          Z Her|    1553-1449-1|          87965|         103254|             -1|    01553-01449
             -1|         63 Her|     2061-489-1|          84054|          84896|             -1|    02061-00489
             -1|          k Per|    3709-1135-1|          14382|          23791|             -1|    03709-01135
             -1|         35 Sex|             -1|          52452|         118449|             -1|             -1
             -1|        122 Tau|     1302-362-1|          26382|          94700|             -1|    01302-00362
             -1|         88 Vir|    4973-1498-1|          67355|         139559|             -1|    04973-01498
             -1|        phi Aqr|    5249-1400-1|         114724|         146585|             -1|    05249-01400
             -1|      tau02 Ser|    1494-1863-1|          76069|         101600|             -1|    01494-01863
             -1|       77 Psc A|      22-1278-1|           5141|         109666|             -1|    00022-01278
             -1|      mu.02 Cyg|    2201-2078-2|             -1|          89939|             -1|             -1
             -1|         48 Lib|    5623-1368-1|          78207|         159607|             -1|    05623-01368
             -1|        alf CrA|    7917-2653-1|          94114|         210990|             -1|    07917-02653
             -1|        eps Pav|    9315-1893-1|          98495|         257757|             -1|    09315-01893
             -1|         12 Cas|    4015-3523-1|           1960|          11172|             -1|    04015-03523
             -1|          c Aql|     469-6229-1|          95793|         124675|             -1|    00469-06229
             -1|         21 Aql|     467-4986-1|          94477|         124408|             -1|    00467-04986
           SADR|        gam Cyg|    3156-2223-1|         100453|          49528|             -1|    03156-02223
             -1|         79 Peg|    2258-1855-1|         117500|          91522|             -1|    02258-01855
             -1|        bet Mon|             -1|          30867|             -1|             -1|             -1
             -1|          h Eri|    7034-1311-1|          17351|         194475|             -1|    07034-01311
             -1|          k Tau|    1836-1792-1|          23088|          76862|             -1|    01836-01792
             -1|      pi.01 Gru|     8439-392-1|         110478|         231105|     221-187339|    08439-00392
             -1|        115 Tau|    1300-2224-1|          25499|          94554|             -1|    01300-02224
             -1|         30 Cap|    6351-1446-1|         105143|         164286|             -1|    06351-01446
